route_Name,busname,bus_desc,bustype,starttime,endtime,duration,dploc,ratings,fare,seats,Bus_Name,Bus_Id,Seat_Type,Actype,dur_in_min,Orgin,End
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:15:00,6:20:00,07h 05m,Varadhi,2.9,599,29,Svkdt travels,Private Bus,Seater / Sleeper,AC,425,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:55:00,6:30:00,06h 35m,IBRAHIMPATNAM,3.1,849,33,Svkdt travels,Private Bus,Seater / Sleeper,AC,395,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),19:45:00,5:11:00,09h 26m,Old RTC Bus Stand,2,495,22,Svkdt travels,Private Bus,Seater / Sleeper,AC,566,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),20:30:00,4:30:00,08h 00m,Old busstand,2.7,600,32,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),21:30:00,4:00:00,06h 30m,NTR Circle,3.1,1400,15,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:40:00,5:00:00,07h 20m,Varadhi,2.4,530,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),1:00:00,8:15:00,07h 15m,NTR Circle,1.9,800,17,Svkdt travels,Private Bus,Seater / Sleeper,AC,435,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:45:00,7:00:00,07h 15m,Ramavarapadu Ring Road,1.9,550,32,Svkdt travels,Private Bus,Seater / Sleeper,AC,435,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),22:30:00,6:30:00,08h 00m,Old RTC Bus Stand,2.1,749,18,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater/Sleeper (2+1),A/C Seater / Sleeper (2+1),21:40:00,3:35:00,05h 55m,Rtc bus stand,4.8,1203,9,Svkdt travels,Private Bus,Seater / Sleeper,AC,355,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:15:00,5:00:00,06h 45m,Vijayawada,4.3,799,23,Svkdt travels,Private Bus,Seater / Sleeper,AC,405,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater/ Sleeper (2+1),A/C Seater / Sleeper (2+1),20:05:00,4:00:00,07h 55m,Varadhi,4.2,599,17,Svkdt travels,Private Bus,Seater / Sleeper,AC,475,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Volvo Multi-Axle A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),1:00:00,8:15:00,07h 15m,Benz Circle,3.9,900,21,Svkdt travels,Private Bus,Seater / Sleeper,AC,435,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Electric A/C Seater (2+2),A/C Seater / Sleeper (2+1),13:00:00,21:25:00,08h 25m,Rtc bus stand,3.9,427,19,Svkdt travels,Private Bus,Seater / Sleeper,AC,505,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),17:45:00,2:00:00,08h 15m,Hanumanpet,4.5,470,17,Svkdt travels,Private Bus,Seater / Sleeper,AC,495,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:45:00,5:15:00,06h 30m,Rtc bus stand,3.7,899,19,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),20:45:00,4:30:00,07h 45m,Benz Circle,3.6,570,33,Svkdt travels,Private Bus,Seater / Sleeper,AC,465,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),18:05:00,2:20:00,08h 15m,Benz Circle,3.6,700,28,Svkdt travels,Private Bus,Seater / Sleeper,AC,495,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),18:45:00,5:30:00,10h 45m,Benz Circle,3.6,560,21,Svkdt travels,Private Bus,Seater / Sleeper,AC,645,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:54:00,7:00:00,07h 06m,Rtc bus stand,3.5,800,29,Svkdt travels,Private Bus,Seater / Sleeper,AC,426,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),22:00:00,6:00:00,08h 00m,Hanumanpet,4,900,26,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),20:15:00,5:00:00,08h 45m,Kankipadu,3.5,600,25,Svkdt travels,Private Bus,Seater / Sleeper,AC,525,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),23:45:00,7:00:00,07h 15m,Ramavarapadu Ring Road,3.8,900,30,Svkdt travels,Private Bus,Seater / Sleeper,AC,435,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON AC Seater / Sleeper 2+1,A/C Seater / Sleeper (2+1),21:00:00,3:30:00,06h 30m,Varadhi,3.4,949,22,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:55:00,7:00:00,07h 05m,Benz Circle,3.3,780,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,425,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),22:30:00,6:55:00,08h 25m,Tadepalli,2.7,790,30,Svkdt travels,Private Bus,Seater / Sleeper,AC,505,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:30:00,6:20:00,07h 50m,RTC Bus Stand,3.7,750,30,Svkdt travels,Private Bus,Seater / Sleeper,AC,470,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:15:00,6:00:00,06h 45m,Old RTC Bus Stand,3,610,25,Svkdt travels,Private Bus,Seater / Sleeper,AC,405,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Volvo A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),23:45:00,7:00:00,07h 15m,Benz Circle,2.7,800,27,Svkdt travels,Private Bus,Seater / Sleeper,AC,435,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:00:00,4:00:00,07h 00m,Old RTC Bus Stand,3,990,31,Svkdt travels,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),20:15:00,5:10:00,08h 55m,Hanumanpet,3.3,500,22,Svkdt travels,Private Bus,Seater / Sleeper,AC,535,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),21:00:00,5:30:00,08h 30m,Varadhi,2.5,950,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,510,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:40:00,7:00:00,07h 20m,Varadhi,2.8,699,36,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater/ Sleeper (2+1),A/C Seater / Sleeper (2+1),22:00:00,5:00:00,07h 00m,NTR Circle,2.8,1200,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),20:47:00,5:10:00,08h 23m,Ganguru,2.8,750,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,503,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:40:00,5:00:00,07h 20m,Old bus stand,2.5,610,41,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:55:00,7:00:00,07h 05m,Benz Circle,2.6,780,32,Svkdt travels,Private Bus,Seater / Sleeper,AC,425,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),0:55:00,7:45:00,06h 50m,Tadepalli,2.1,1290,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,410,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),19:10:00,5:50:00,10h 40m,Auto Nagar,2.7,549,23,Svkdt travels,Private Bus,Seater / Sleeper,AC,640,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:00:00,4:00:00,06h 00m,Rtc bus stand,2.7,999,23,Svkdt travels,Private Bus,Seater / Sleeper,AC,360,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:10:00,5:00:00,07h 50m,Old busstand,2.7,650,27,Svkdt travels,Private Bus,Seater / Sleeper,AC,470,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:00:00,5:30:00,06h 30m,Ramavarapadu Ring Road,2.7,799,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:55:00,7:15:00,07h 20m,Benz Circle,2.7,749,28,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater/ Sleeper (2+1),A/C Seater / Sleeper (2+1),20:15:00,4:15:00,08h 00m,Benz Circle,2.5,599,21,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater (2+2),A/C Seater / Sleeper (2+1),19:15:00,4:00:00,08h 45m,Hanumanpet,2.4,1220,40,Svkdt travels,Private Bus,Seater / Sleeper,AC,525,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),21:00:00,4:00:00,07h 00m,Old RTC Bus Stand,3.9,1490,5,Svkdt travels,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:59:00,6:45:00,06h 46m,Gollapudi,3.9,849,19,Svkdt travels,Private Bus,Seater / Sleeper,AC,406,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:30:00,6:30:00,07h 00m,Ramavarapadu Ring Road,3.9,500,27,Svkdt travels,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),22:25:00,5:10:00,06h 45m,Ramavarapadu Ring Road,3.7,622,26,Svkdt travels,Private Bus,Seater / Sleeper,AC,405,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:30:00,5:45:00,08h 15m,Hanumanpet,3.6,550,32,Svkdt travels,Private Bus,Seater / Sleeper,AC,495,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),22:00:00,6:45:00,08h 45m,Hanumanpet,3.6,810,27,Svkdt travels,Private Bus,Seater / Sleeper,AC,525,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:00:00,3:30:00,06h 30m,Varadhi,3.3,1999,40,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:00:00,6:30:00,08h 30m,Police Control Room,3.1,475,33,Svkdt travels,Private Bus,Seater / Sleeper,AC,510,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non AC Seater (2+2),A/C Seater / Sleeper (2+1),21:40:00,5:35:00,07h 55m,Varadhi,3,3000,40,Svkdt travels,Private Bus,Seater / Sleeper,AC,475,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:40:00,7:00:00,07h 20m,Varadhi,2.8,555,25,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:40:00,4:30:00,06h 50m,Gosala,2.8,3000,35,Svkdt travels,Private Bus,Seater / Sleeper,AC,410,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:05:00,6:30:00,09h 25m,Old busstand,2.7,600,5,Svkdt travels,Private Bus,Seater / Sleeper,AC,565,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:00:00,5:30:00,06h 30m,Ramavarapadu Ring Road,2.7,749,11,Svkdt travels,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),22:30:00,6:30:00,08h 00m,Old RTC Bus Stand,2.7,899,16,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:55:00,7:15:00,07h 20m,Benz Circle,2.7,699,28,Svkdt travels,Private Bus,Seater / Sleeper,AC,440,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),23:50:00,7:00:00,07h 10m,Benz Circle,2.5,590,42,Svkdt travels,Private Bus,Seater / Sleeper,AC,430,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater/ Sleeper (2+1),A/C Seater / Sleeper (2+1),20:45:00,5:00:00,08h 15m,Benz Circle,2.5,799,20,Svkdt travels,Private Bus,Seater / Sleeper,AC,495,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,Non A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),21:00:00,5:00:00,08h 00m,Varadhi,2.3,527,35,Svkdt travels,Private Bus,Seater / Sleeper,AC,480,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Sleeper (2+1),A/C Seater / Sleeper (2+1),19:40:00,3:30:00,07h 50m,Varadhi,2.3,1900,30,Svkdt travels,Private Bus,Seater / Sleeper,AC,470,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),A/C Seater / Sleeper (2+1),20:40:00,5:10:00,08h 30m,Panamaluru,2.2,2999,50,Svkdt travels,Private Bus,Seater / Sleeper,AC,510,Vijayawada,Visakhapatnam
Vijayawada to Visakhapatnam,Svkdt travels,NON A/C Seater (2+2),A/C Seater / Sleeper (2+1),20:30:00,5:30:00,09h 00m,Police Control Room,0,1900,27,Svkdt travels,Private Bus,Seater / Sleeper,AC,540,Vijayawada,Visakhapatnam
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),11:30:00,14:50:00,03h 20m,Rajamahendravaram,3.8,261,33,APSRTC,Government Bus,Push Back,Non A/C,200,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),11:30:00,14:45:00,03h 15m,Rajamahendravaram,4.2,401,39,APSRTC,Government Bus,Push Back,Non A/C,195,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),12:00:00,15:30:00,03h 30m,Rajamahendravaram,3.8,260,30,APSRTC,Government Bus,Push Back,Non A/C,210,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Express(Non AC Seater),Super Luxury (Non AC Seater 2+2 Push Back),12:30:00,16:45:00,04h 15m,Rajamahendravaram,3.8,199,47,APSRTC,Government Bus,Push Back,Non A/C,255,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),12:30:00,15:30:00,03h 00m,Rajamahendravaram,3.5,401,45,APSRTC,Government Bus,Push Back,Non A/C,180,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),13:00:00,16:09:00,03h 09m,Rajamahendravaram,3.8,261,33,APSRTC,Government Bus,Push Back,Non A/C,189,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),13:00:00,16:30:00,03h 30m,Rajamahendravaram,3.5,260,33,APSRTC,Government Bus,Push Back,Non A/C,210,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),13:30:00,17:30:00,04h 00m,Rajamahendravaram,3.8,261,34,APSRTC,Government Bus,Push Back,Non A/C,240,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),13:30:00,16:30:00,03h 00m,Rajamahendravaram,3.7,401,45,APSRTC,Government Bus,Push Back,Non A/C,180,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),13:55:00,17:15:00,03h 20m,Rajamahendravaram,3.8,261,33,APSRTC,Government Bus,Push Back,Non A/C,200,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),14:00:00,17:15:00,03h 15m,Rajamahendravaram,3.6,263,31,APSRTC,Government Bus,Push Back,Non A/C,195,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Express(Non AC Seater),Super Luxury (Non AC Seater 2+2 Push Back),14:30:00,18:45:00,04h 15m,Rajamahendravaram,3.1,199,45,APSRTC,Government Bus,Push Back,Non A/C,255,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),14:30:00,18:30:00,04h 00m,Rajamahendravaram,3.8,261,34,APSRTC,Government Bus,Push Back,Non A/C,240,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),14:40:00,17:55:00,03h 15m,Rajamahendravaram,4.6,287,33,APSRTC,Government Bus,Push Back,Non A/C,195,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),15:00:00,18:15:00,03h 15m,Rajamahendravaram,3.4,263,31,APSRTC,Government Bus,Push Back,Non A/C,195,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,INDRA(A.C. Seater),Super Luxury (Non AC Seater 2+2 Push Back),15:00:00,18:35:00,03h 35m,Rajamahendravaram,4.2,316,35,APSRTC,Government Bus,Push Back,Non A/C,215,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),15:45:00,19:30:00,03h 45m,Rajamahendravaram,4.1,399,27,APSRTC,Government Bus,Push Back,Non A/C,225,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),15:45:00,19:45:00,04h 00m,Rajamahendravaram,4.1,261,33,APSRTC,Government Bus,Push Back,Non A/C,240,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),16:00:00,19:30:00,03h 30m,Rajamahendravaram,3.9,260,32,APSRTC,Government Bus,Push Back,Non A/C,210,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),16:40:00,20:30:00,03h 50m,Rajamahendravaram,3,261,33,APSRTC,Government Bus,Push Back,Non A/C,230,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,INDRA(A.C. Seater),Super Luxury (Non AC Seater 2+2 Push Back),16:45:00,20:30:00,03h 45m,Rajamahendravaram,3.8,316,40,APSRTC,Government Bus,Push Back,Non A/C,225,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),16:50:00,20:10:00,03h 20m,Rajamahendravaram,4,261,33,APSRTC,Government Bus,Push Back,Non A/C,200,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),17:00:00,20:45:00,03h 45m,Rajamahendravaram,2.3,248,34,APSRTC,Government Bus,Push Back,Non A/C,225,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),17:45:00,20:54:00,03h 09m,Rajamahendravaram,3.8,261,34,APSRTC,Government Bus,Push Back,Non A/C,189,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,INDRA(A.C. Seater),Super Luxury (Non AC Seater 2+2 Push Back),17:45:00,22:15:00,04h 30m,Rajamahendravaram,3,318,35,APSRTC,Government Bus,Push Back,Non A/C,270,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),18:30:00,22:30:00,04h 00m,Rajamahendravaram,3.2,260,26,APSRTC,Government Bus,Push Back,Non A/C,240,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,23:30:00,04h 30m,Rajamahendravaram,4.3,252,37,APSRTC,Government Bus,Push Back,Non A/C,270,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,22:45:00,03h 45m,Rajamahendravaram,3.8,248,37,APSRTC,Government Bus,Push Back,Non A/C,225,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,23:30:00,04h 30m,Rajamahendravaram,3.8,263,33,APSRTC,Government Bus,Push Back,Non A/C,270,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,22:00:00,03h 00m,Rajamahendravaram,3.1,401,40,APSRTC,Government Bus,Push Back,Non A/C,180,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:15:00,22:50:00,03h 35m,Rajamahendravaram,3.8,261,34,APSRTC,Government Bus,Push Back,Non A/C,215,Rajahmundry,Vijayawada
Rajahmundry to Vijayawada,APSRTC - 3775,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:30:00,23:55:00,04h 25m,Rajamahendravaram,3.8,260,33,APSRTC,Government Bus,Push Back,Non A/C,265,Rajahmundry,Vijayawada
