state,route_name,busname,bustype,departing_time,reaching_time,duration,dploc,star_rating,price,seats_available,transport,transport_mode,Seat_Type,Actype,dur_in_min,from,to
Kerala,Kalpetta (kerala) to Bangalore,P K Travels,A/C Seater / Sleeper (2+1),23:50,06:00,06h 10m,Kalpetta,4.0,900.0,23,P K Travels,Private Bus,Seater / Sleeper,AC,370,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06:30,06h 35m,Kalpetta,3.1,899.0,5,SKS Tourist Corporation (REGD),Private Bus,Sleeper,AC,395,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,Vythiri,3.1,600.0,8,A1 Travels,Private Bus,Seater / Sleeper,AC,420,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,SAI TOURS AND TRAVELS,A/C Semi Sleeper (2+2),23:59,05:45,05h 46m,WAYANAD,4.3,2000.0,1,SAI TOURS AND TRAVELS,Private Bus,Semi Sleeper,AC,346,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,SAI TOURS AND TRAVELS,A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,Kalpetta,4.3,2000.0,1,SAI TOURS AND TRAVELS,Private Bus,Semi Sleeper,AC,350,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,Kalpetta,4.0,849.0,10,DA Transports,Private Bus,Sleeper,AC,465,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,DA Transports,A/C Sleeper (2+1),00:00,07:45,07h 45m,kalpatta,3.6,849.0,10,DA Transports,Private Bus,Sleeper,AC,465,Kalpetta (kerala),Bangalore
Kerala,Kalpetta (kerala) to Bangalore,KP Travels,A/C Sleeper (2+1),23:50,05:20,05h 30m,Near Bus Stop,3.0,1999.0,1,KP Travels,Private Bus,Sleeper,AC,330,Kalpetta (kerala),Bangalore
Kerala,Kozhikode to Thrissur,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),20:00,21:35,01h 35m,MM Ali Road,3.1,800.0,6,EMERALD TRAVELS,Private Bus,Semi Sleeper,AC,95,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,00:30,02h 35m,Kozhikode,3.1,900.0,22,EMERALD TRAVELS,Private Bus,Semi Sleeper,AC,155,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,KP Travels,NON AC Mini Bus (2+2),22:00,00:55,02h 55m,MM Ali road,3.0,1999.0,1,KP Travels,Private Bus,Unknown,AC,175,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,BLM Transports,A/C Sleeper (2+1),22:00,01:00,03h 00m,Calicut P KABEER TRAVELS MM...,4.0,1264.0,2,BLM Transports,Private Bus,Sleeper,AC,180,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Madhavi Travels,A/C Sleeper (2+1),22:20,01:10,02h 50m,M.M Ali Road Calicut,4.0,999.0,1,Madhavi Travels,Private Bus,Sleeper,AC,170,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:15,01:41,02h 26m,Kallada Tours & Travels M M A...,3.2,700.0,2,Kallada Travels (Suresh Kallada),Private Bus,Sleeper,AC,146,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:30,01:30,02h 00m,Calicut,3.2,1000.0,19,A1 Travels,Private Bus,Sleeper,AC,120,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,01:55,02h 25m,M.M Ali Road Calicut,4.0,999.0,11,Madhavi Travels,Private Bus,Semi Sleeper,Unknown,145,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:55,03:35,03h 40m,Calicut,4.4,580.0,27,Surya Connect,Private Bus,Semi Sleeper,AC,220,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Cochin Express,A/C Seater Push Back (2+2),23:55,03:35,03h 40m,Calicut,4.1,700.0,41,Cochin Express,Private Bus,Push Back,AC,220,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:55,03:30,03h 35m,Chemancheri,3.9,630.0,18,UFO Bus,Private Bus,Semi Sleeper,AC,215,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Semi Sleeper (2+2),23:59,03:40,03h 41m,MM Ali Road,4.0,600.0,5,Kalpaka Travels 1,Private Bus,Semi Sleeper,AC,221,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Arya Travels,A/C Sleeper (2+1),23:59,03:15,03h 16m,Kozhikode,3.2,899.0,19,Arya Travels,Private Bus,Sleeper,AC,196,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Kalpaka Travels 1,A/C Sleeper (2+1),23:59,03:45,03h 46m,MM Ali Road,4.0,800.0,28,Kalpaka Travels 1,Private Bus,Sleeper,AC,226,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:59,03:30,03h 31m,Calicut,3.2,849.0,9,Arya Travels,Private Bus,Semi Sleeper,AC,211,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:59,03:30,03h 31m,Calicut,4.1,599.0,24,Cochin Express,Private Bus,Semi Sleeper,AC,211,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Cochin Express,A/C Sleeper (2+1),23:59,03:30,03h 31m,Calicut,4.1,850.0,6,Cochin Express,Private Bus,Sleeper,AC,211,Kozhikode,Thrissur
Kerala,Kozhikode to Thrissur,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,21:45,00:45,03h 00m,Palayam,2.8,700.0,8,Galaxy Tours,Private Bus,Seater / Sleeper,AC,180,Kozhikode,Thrissur
Kerala,Thiruvananthapuram to Kozhikode,BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,Aristo Junction,4.4,1169.0,1,BLM Transports,Private Bus,Sleeper,AC,525,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,03:40,10h 15m,CRPF Camp Pallipuram,4.6,1099.0,1,LIYAS TOURS,Private Bus,Sleeper,AC,615,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,Aristo Junction,2.5,800.0,1,A1 Travels,Private Bus,Sleeper,AC,510,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:00,09h 00m,Aristo Junction,2.7,1100.0,1,A1 Travels,Private Bus,Sleeper,AC,540,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,Galaxy Tours,A/C Semi Sleeper (2+2),21:00,06:00,09h 00m,Thampanoor,2.7,600.0,19,Galaxy Tours,Private Bus,Semi Sleeper,AC,540,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,Aristo Junction,3.5,600.0,16,A1 Travels,Private Bus,Semi Sleeper,Non A/C,570,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),20:40,04:30,07h 50m,Thampanoor,4.2,1099.0,10,Madhavi Travels,Private Bus,Semi Sleeper,AC,470,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,Pattam,3.4,750.0,12,A1 Travels,Private Bus,Seater / Sleeper,AC,565,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),20:45,04:15,07h 30m,Thampanoor,3.8,999.0,6,Madhavi Travels,Private Bus,Semi Sleeper,AC,450,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,Aristo Junction,2.9,800.0,4,A1 Travels,Private Bus,Sleeper,AC,555,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,KP Travels,A/C Seater Push Back (2+2),22:00,06:00,08h 00m,Thampanoor,1.6,549.0,18,KP Travels,Private Bus,Push Back,AC,480,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),19:30,04:30,09h 00m,Near South Indian Bank,1.9,1300.0,11,EMERALD TRAVELS,Private Bus,Sleeper,AC,540,Thiruvananthapuram,Kozhikode
Kerala,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,A/C Semi Sleeper (2+2),19:30,04:25,08h 55m,Near South Indian Bank,1.9,900.0,19,EMERALD TRAVELS,Private Bus,Semi Sleeper,AC,535,Thiruvananthapuram,Kozhikode
Kerala,Bangalore to Kannur,MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,Majestic,4.5,850.0,11,MMK Travels,Private Bus,Sleeper,AC,435,Bangalore,Kannur
Kerala,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,Kalasipalyam,4.5,949.0,14,GOLDEN TRAVEL AGENCIES,Private Bus,Semi Sleeper,AC,360,Bangalore,Kannur
Kerala,Bangalore to Kannur,NS Transports,A/C Sleeper (2+1),22:15,05:35,07h 20m,Kalasipalyam,4.4,1000.0,4,NS Transports,Private Bus,Sleeper,AC,440,Bangalore,Kannur
Kerala,Bangalore to Kannur,AdSAAM BUS,VE A/C Sleeper (2+1),20:10,04:45,08h 35m,Dasarahalli,4.2,850.0,11,AdSAAM BUS,Private Bus,Sleeper,AC,515,Bangalore,Kannur
Kerala,Bangalore to Kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,Kalasipalyam,4.2,900.0,8,Kalpaka Travels,Private Bus,Sleeper,AC,410,Bangalore,Kannur
Kerala,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,Kalasipalyam,4.2,799.0,6,GOLDEN TRAVEL AGENCIES,Private Bus,Sleeper,Non A/C,375,Bangalore,Kannur
Kerala,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,Kalasipalyam,4.1,899.0,9,GOLDEN TRAVEL AGENCIES,Private Bus,Sleeper,AC,460,Bangalore,Kannur
Kerala,Bangalore to Kannur,AdP K Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,Kalasipalyam,3.1,1000.0,19,AdP K Travels,Private Bus,Sleeper,AC,435,Bangalore,Kannur
Kerala,Bangalore to Kannur,NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,Kalasipalyam,3.9,700.0,10,NS Transports,Private Bus,Seater / Sleeper,Non A/C,480,Bangalore,Kannur
Kerala,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,Kalasipalyam,4.3,900.0,3,Ashoka Travel and Logistics,Private Bus,Sleeper,AC,465,Bangalore,Kannur
Kerala,Bangalore to Kannur,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,Madiwala,3.8,900.0,8,Sugama Tourist,Private Bus,Sleeper,AC,450,Bangalore,Kannur
Kerala,Bangalore to Kannur,NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,Kalasipalyam,4.2,799.0,3,NS Transports,Private Bus,Sleeper,Non A/C,395,Bangalore,Kannur
Kerala,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,05:45,07h 15m,Kalasipalyam,3.8,800.0,15,Ashoka Travel and Logistics,Private Bus,Semi Sleeper,AC,435,Bangalore,Kannur
Kerala,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,05:20,07h 35m,Kalasipalyam,4.0,700.0,21,Kalpaka Travels,Private Bus,Sleeper,Non A/C,455,Bangalore,Kannur
Kerala,Bangalore to Kannur,P K Travels,NON A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,Kalasipalyam,3.9,749.0,20,P K Travels,Private Bus,Semi Sleeper,Non A/C,435,Bangalore,Kannur
Kerala,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,Non AC Seater (2+2),22:15,05:00,06h 45m,Kalasipalyam,3.6,700.0,19,GOLDEN TRAVEL AGENCIES,Private Bus,Seater,AC,405,Bangalore,Kannur
Kerala,Bangalore to Kannur,National travels and logistics,NON A/C Sleeper (2+1),22:40,05:45,07h 05m,Kalasipalyam,3.4,749.0,15,National travels and logistics,Private Bus,Sleeper,Non A/C,425,Bangalore,Kannur
Kerala,Bangalore to Kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,05:30,07h 30m,Kalasipalyam,3.1,700.0,18,Ashoka Travel and Logistics,Private Bus,Semi Sleeper,Non A/C,450,Bangalore,Kannur
Kerala,Bangalore to Kannur,Arya Travels,A/C Sleeper (2+1),19:45,05:10,09h 25m,White Field,3.3,849.0,14,Arya Travels,Private Bus,Sleeper,AC,565,Bangalore,Kannur
Kerala,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:40,07h 40m,Kalasipalyam,3.2,700.0,25,Kalpaka Travels,Private Bus,Sleeper,Non A/C,460,Bangalore,Kannur
Kerala,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,Kalasipalyam,4.2,700.0,6,Kalpaka Travels,Private Bus,Sleeper,Non A/C,420,Bangalore,Kannur
Kerala,Bangalore to Kannur,Arya Travels,NON A/C Semi Sleeper (2+2),21:55,05:00,07h 05m,Kalasipalyam,3.5,795.0,17,Arya Travels,Private Bus,Semi Sleeper,Non A/C,425,Bangalore,Kannur
Kerala,Bangalore to Kannur,Kalpaka Travels,NON A/C Semi Sleeper (2+2),21:30,05:45,08h 15m,Kalasipalyam,3.4,700.0,9,Kalpaka Travels,Private Bus,Semi Sleeper,Non A/C,495,Bangalore,Kannur
Kerala,Bangalore to Kannur,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:30,04:45,07h 15m,Kalasipalyam,3.9,600.0,26,EMERALD TRAVELS,Private Bus,Semi Sleeper,AC,435,Bangalore,Kannur
Kerala,Bangalore to Kannur,Arya Travels,A/C Sleeper (2+1),21:40,05:30,07h 50m,Kalasipalyam,3.2,845.0,10,Arya Travels,Private Bus,Sleeper,AC,470,Bangalore,Kannur
Kerala,Kozhikode to Kottayam,Sonia Travels,A/C Semi Sleeper (2+2),23:45,06:25,06h 40m,Kozhikode,4.3,700.0,22,Sonia Travels,Private Bus,Semi Sleeper,AC,400,Kozhikode,Kottayam
Kerala,Kozhikode to Kottayam,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:30,04:50,05h 20m,M.M Ali Road Calicut,4.0,1099.0,11,Madhavi Travels,Private Bus,Semi Sleeper,Unknown,320,Kozhikode,Kottayam
Kerala,Kozhikode to Kottayam,A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,Calicut,4.1,800.0,2,A1 Travels,Private Bus,Seater / Sleeper,AC,415,Kozhikode,Kottayam
Kerala,Kozhikode to Kottayam,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:55,03:30,05h 35m,Kozhikode,3.2,900.0,21,EMERALD TRAVELS,Private Bus,Semi Sleeper,AC,335,Kozhikode,Kottayam
Kerala,Kozhikode to Kottayam,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,Kozhikode,4.3,750.0,12,Sonia Travels,Private Bus,Seater / Sleeper,AC,405,Kozhikode,Kottayam
Kerala,Kannur to Bangalore,NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,Kannur,4.5,899.0,8,NS Transports,Private Bus,Sleeper,AC,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,MMK Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,Kannur,4.5,899.0,7,MMK Travels,Private Bus,Sleeper,AC,510,Kannur,Bangalore
Kerala,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08h 15m,Kannur,4.4,1000.0,6,Ashoka Travel and Logistics,Private Bus,Sleeper,AC,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,AdSAAM BUS,VE A/C Sleeper (2+1),22:00,06:00,08h 00m,Kannur,3.9,850.0,4,AdSAAM BUS,Private Bus,Sleeper,AC,480,Kannur,Bangalore
Kerala,Kannur to Bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,Kannur,4.1,799.0,7,NS Transports,Private Bus,Sleeper,Non A/C,480,Kannur,Bangalore
Kerala,Kannur to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,Kannur,4.1,699.0,7,NS Transports,Private Bus,Seater / Sleeper,Non A/C,530,Kannur,Bangalore
Kerala,Kannur to Bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07h 15m,Fort Road,4.1,1000.0,5,Kalpaka Travels 1,Private Bus,Sleeper,AC,435,Kannur,Bangalore
Kerala,Kannur to Bangalore,AdArya Travels,A/C Sleeper (2+1),21:20,05:35,08h 15m,Kannur Arya Travels,3.8,845.0,9,AdArya Travels,Private Bus,Sleeper,AC,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,Kannur,3.3,649.0,14,National travels and logistics,Private Bus,Seater / Sleeper,Non A/C,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,KSRTC Caltex,3.8,900.0,8,Sugama Tourist,Private Bus,Sleeper,AC,450,Kannur,Bangalore
Kerala,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,Kannur,3.8,900.0,15,Ashoka Travel and Logistics,Private Bus,Semi Sleeper,AC,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,Kannur,3.7,800.0,23,Ashoka Travel and Logistics,Private Bus,Semi Sleeper,Non A/C,450,Kannur,Bangalore
Kerala,Kannur to Bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07h 05m,Golden Travels,4.9,899.0,7,Golden Travels,Private Bus,Semi Sleeper,AC,425,Kannur,Bangalore
Kerala,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,05:30,08h 05m,Kannur Arya Travels,3.1,895.0,11,Arya Travels,Private Bus,Sleeper,AC,485,Kannur,Bangalore
Kerala,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:15,09h 45m,Kannur,3.6,700.0,25,P K Travels,Private Bus,Semi Sleeper,Non A/C,585,Kannur,Bangalore
Kerala,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,Fort Road,4.5,700.0,23,Kalpaka Travels 1,Private Bus,Sleeper,Non A/C,450,Kannur,Bangalore
Kerala,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,05:00,07h 45m,Fort Road,3.5,800.0,7,Kalpaka Travels 1,Private Bus,Sleeper,Non A/C,465,Kannur,Bangalore
Kerala,Kannur to Bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,05:00,07h 45m,Golden Travels,4.3,699.0,15,Golden Travels,Private Bus,Semi Sleeper,Non A/C,465,Kannur,Bangalore
Kerala,Kannur to Bangalore,Golden Travels,A/C Sleeper (2+1),21:45,05:10,07h 25m,Golden Travels,3.8,899.0,2,Golden Travels,Private Bus,Sleeper,AC,445,Kannur,Bangalore
Kerala,Kannur to Bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,05:00,07h 30m,Golden Travels,3.7,799.0,3,Golden Travels,Private Bus,Sleeper,Non A/C,450,Kannur,Bangalore
Kerala,Kannur to Bangalore,P K Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,Kannur,3.6,1000.0,12,P K Travels,Private Bus,Sleeper,AC,480,Kannur,Bangalore
Kerala,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:00,05:00,08h 00m,Fort Road,3.8,700.0,19,Kalpaka Travels 1,Private Bus,Sleeper,Non A/C,480,Kannur,Bangalore
Kerala,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,05:00,08h 15m,Fort Road,3.0,700.0,20,Kalpaka Travels 1,Private Bus,Semi Sleeper,Non A/C,495,Kannur,Bangalore
Kerala,Kannur to Bangalore,Arya Travels,A/C Semi Sleeper (2+2),21:25,05:30,08h 05m,Kannur Arya Travels,3.0,695.0,15,Arya Travels,Private Bus,Semi Sleeper,AC,485,Kannur,Bangalore
Kerala,Kottayam to Kozhikode,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),23:59,04:30,04h 31m,Baker jn,4.0,1099.0,15,Madhavi Travels,Private Bus,Semi Sleeper,AC,271,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),17:30,01:00,07h 30m,Nagampadam Bus Stand,3.8,800.0,17,Ubc travels,Private Bus,Semi Sleeper,AC,450,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:15,02:29,07h 14m,Baker Junction,3.8,750.0,5,Sonia Travels,Private Bus,Seater / Sleeper,AC,434,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),18:30,02:30,08h 00m,Karithas,3.8,700.0,15,Sonia Travels,Private Bus,Semi Sleeper,AC,480,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,03:00,09h 00m,Nagampadam Bus Stand,3.8,900.0,10,Ubc travels,Private Bus,Seater / Sleeper,AC,540,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,01:25,07h 10m,Kallada Travels,3.2,1100.0,16,Kallada Travels (Suresh Kallada),Private Bus,Sleeper,AC,430,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07:00,07h 01m,Kottayam,2.8,750.0,12,A1 Travels,Private Bus,Seater / Sleeper,AC,421,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:00,04:30,05h 30m,Baker Junction,3.2,1300.0,14,EMERALD TRAVELS,Private Bus,Sleeper,AC,330,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),18:30,02:30,08h 00m,Kottayam,3.1,850.0,18,Jacobs Travels,Private Bus,Semi Sleeper,AC,480,Kottayam,Kozhikode
Kerala,Kottayam to Kozhikode,AURA CONNECT,A/C Sleeper (2+1),18:15,02:30,08h 15m,Kottayam Baker Junction,2.8,3899.0,30,AURA CONNECT,Private Bus,Sleeper,AC,495,Kottayam,Kozhikode
Kerala,Thrissur to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),22:27,01:45,03h 18m,Potta,4.3,720.0,1,Sheraton Tours and Travels,Private Bus,Seater / Sleeper,AC,198,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),22:30,01:00,02h 30m,Thrissur,3.8,800.0,5,Ubc travels,Private Bus,Semi Sleeper,AC,150,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,01:25,02h 54m,Sakthan Thamburan Bus Stand,3.2,1100.0,2,Kallada Travels (Suresh Kallada),Private Bus,Sleeper,AC,174,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02:00,02h 55m,KSRTC Bus Stand,3.9,900.0,5,Adrin Travels,Private Bus,Seater / Sleeper,AC,175,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),23:20,03:00,03h 40m,Thrissur,3.8,900.0,2,Ubc travels,Private Bus,Seater / Sleeper,AC,220,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),23:20,02:10,02h 50m,Thrissur Town,4.4,630.0,3,Surya Connect,Private Bus,Semi Sleeper,AC,170,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,02:20,02h 50m,Thrissur,4.1,700.0,3,Cochin Express,Private Bus,Semi Sleeper,AC,170,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:40,02:45,03h 05m,Thrissur,3.9,650.0,1,UFO Bus,Private Bus,Semi Sleeper,AC,185,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Cochin Express,A/C Sleeper (2+1),23:40,02:30,02h 50m,Thrissur,4.1,900.0,1,Cochin Express,Private Bus,Sleeper,AC,170,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,UFO Bus,Volvo A/C Semi Sleeper (2+2),23:40,02:45,03h 05m,Thrissur,3.9,650.0,2,UFO Bus,Private Bus,Semi Sleeper,AC,185,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Madhavi Travels,A/C Sleeper (2+1),23:45,02:35,02h 50m,KSRTC Bus Stand,4.0,999.0,1,Madhavi Travels,Private Bus,Sleeper,AC,170,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:47,03:40,03h 53m,Pudukkad Jn,3.9,1149.0,2,LIYAS TOURS,Private Bus,Sleeper,AC,233,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),23:50,03:35,0-21h 0-15m,Paliyekkara Toll,4.0,599.0,2,Madhavi Travels,Private Bus,Semi Sleeper,AC,1275,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,UFO Bus,A/C Sleeper (2+1),23:50,02:45,02h 55m,Amala Hospital,3.9,800.0,1,UFO Bus,Private Bus,Sleeper,AC,175,Thrissur,Kozhikode
Kerala,Thrissur to Kozhikode,UFO Bus,A/C Seater Push Back (2+2),23:55,02:40,02h 45m,Thrissur,3.9,640.0,3,UFO Bus,Private Bus,Push Back,AC,165,Thrissur,Kozhikode
